"","kw.ep","kw.eBH","glm.ep","glm.eBH"
"Phi29-like viruses",0.582819997564029,0.928333874003691,0.443322981578689,0.892839867392571
"Odontella",0.411940855034097,0.881358589899113,0.489832304965847,0.892877025678721
"Aeromicrobium",0.295999703741364,0.861602637584825,0.415546905486252,0.8930769079893
"Pectobacterium",0.302776437684319,0.869212341625476,0.405077229213557,0.893194930733255
"Pelobacter",0.298113108812825,0.867373770853295,0.410917629103277,0.893219846128646
"Methylophaga",0.492390116256402,0.907952447313932,0.450175747151731,0.893273483008273
"Methanothermococcus",0.397712609321791,0.888264865429552,0.454573654016273,0.893721684983348
"Chlorovirus",0.598958095178492,0.927415925339581,0.500873023278716,0.893783654556886
"Bacillus",0.292535350468782,0.867186119372456,0.370235600159413,0.893975280463342
"Janthinobacterium",0.524100389304667,0.919217572953274,0.421291247400293,0.894520192431447
"Methanospirillum",0.568920716843302,0.925899405334421,0.459831597425472,0.894796556902606
"Ehrlichia",0.388360762214494,0.880557590271333,0.464095437897794,0.895413004202612
"Filifactor",0.384599722415856,0.887650824676795,0.420628377855335,0.895630865099271
"Nitrococcus",0.555726279808327,0.921216972340035,0.478315583531253,0.895877329342573
"Beutenbergia",0.600641277665703,0.932486582089801,0.403516498633403,0.896213185252128
"P22-like viruses",0.528680438897396,0.917790275172141,0.460653149275074,0.896354060691634
"Herminiimonas",0.547102907060353,0.921263935555947,0.455593058267263,0.896494450207466
"Caldicellulosiruptor",0.512103184532606,0.920955478726065,0.399615759037765,0.896524238712072
"Candidatus Protochlamydia",0.473705121227306,0.90201603909191,0.487276245955745,0.896891586673284
"unclassified (derived from Myoviridae)",0.806844437081457,0.967641213589281,0.393605470410255,0.897070229661941
"Paenibacillus",0.591188712223576,0.934542459837226,0.403011382032668,0.897196458527448
"Octadecabacter",0.544766029466653,0.917082896603852,0.494082779403837,0.897242213463329
"Mariprofundus",0.506869618456007,0.909983451340693,0.506018527373817,0.897801769389557
"Thauera",0.439280922281832,0.900131666469473,0.430989989040803,0.897808513375961
"Candidatus Puniceispirillum",0.598958055500015,0.928141036316452,0.513846968300474,0.897980839157864
"Parascardovia",0.41202396895244,0.896724829692309,0.395515799614981,0.898023208056422
"Monosiga",0.493099059396038,0.907647965424073,0.485024722910691,0.898223268432468
"Geobacillus",0.300801166648167,0.869010613168772,0.403835346297668,0.899128411153317
"Nautilia",0.591553895784679,0.928499290646597,0.484720722410763,0.899214105063945
"Dehalogenimonas",0.453510665914383,0.90342435899736,0.44801771781329,0.899584171061191
"Eggerthella",0.50620845623305,0.921196012795,0.395398955979632,0.899585044079172
"Reinekea",0.502358224810269,0.906052263449178,0.510452575528257,0.899845104410854
"Heliobacterium",0.487552973281335,0.917009876131664,0.413220864642074,0.900318139371569
"Chaetomium",0.497468794496483,0.904059563308283,0.4921012582211,0.900637055718062
"Thermobifida",0.427875604043998,0.900634289091586,0.430259066861377,0.900754274251262
"Rhodomonas",0.471342042548028,0.898765334190532,0.510960111925494,0.900763504645068
"Cenarchaeum",0.571227740393283,0.921292884995399,0.533233257626562,0.900904986882309
"Opitutus",0.461076432004001,0.910042774340605,0.417224348637262,0.901136557678695
"Oceanobacillus",0.453727053721784,0.90617384373188,0.441062884212057,0.901331823360388
"Gramella",0.591980232725249,0.934431073663033,0.436826861661367,0.901631899777589
"Psychromonas",0.282207259399442,0.863645298605309,0.421228410973194,0.902058189668227
"Victivallis",0.421396992451346,0.899132946586209,0.43060124866402,0.902410905363489
"Polaromonas",0.214366186218433,0.831229555829426,0.417930337214384,0.903245194087895
"Brugia",0.426500921116408,0.900104225354044,0.445463647432772,0.90365073405546
"Syntrophobacter",0.317651933791479,0.868995737378105,0.473958969880362,0.903952798575665
"Bpp-1-like viruses",0.713536618594548,0.952326173506874,0.469810609377831,0.90422711117737
"unclassified (derived from Rhodobacterales)",0.466521409847683,0.90546430154826,0.476738362186818,0.904514575936105
"Micromonas",0.441048058192378,0.891604924181557,0.536803706750795,0.904701811349119
"Corynebacterium",0.666263740343869,0.94832018467545,0.422613630317519,0.904909731039327
"Paludibacter",0.255315743136924,0.85816283505287,0.428951345035483,0.905274325083781
"Asticcacaulis",0.528643503209229,0.91884294039061,0.468872529019644,0.905362058988984
"Moniliophthora",0.543165862230001,0.915801450472514,0.532475089084159,0.905685487194116
"Dyadobacter",0.627598818668835,0.941280086048638,0.449757149309148,0.906049517419569
"Aeromonas",0.281605815765826,0.863216346688867,0.430228547784651,0.906216740124687
"Novosphingobium",0.290407993846943,0.861346031909649,0.461148755277559,0.906378954979383
"Synechocystis",0.427401448015921,0.890130839753104,0.529210386967852,0.906815244150826
"Gardnerella",0.528782621324484,0.925386848866602,0.433890195293786,0.906890903434707
"Denitrovibrio",0.561105072305623,0.926853050349082,0.475464984314186,0.906913255520231
"Synechococcus",0.328467780038035,0.876546068830499,0.434345043737142,0.907163155318796
"Gibberella",0.529431024217232,0.915407348922149,0.507606494264801,0.907790468619699
"Saccharomonospora",0.614750914605486,0.934370825082726,0.49914268211236,0.907866872507997
"unclassified (derived from Bacteroidetes)",0.396260006903526,0.894560433856912,0.453297428919302,0.908293469869863
"Leptospirillum",0.586059613248504,0.924704198011975,0.557745997319567,0.908327087145375
"Conexibacter",0.590186589733975,0.929524276354386,0.519491555124593,0.908516376858376
"Marinomonas",0.564446393183279,0.925092063989217,0.507240512921253,0.908526024233803
"Phaeobacter",0.685086198081746,0.946270902749576,0.498750260053171,0.908563518390725
"Nitrospira",0.591144027908807,0.927765468629567,0.54164180439649,0.908670646265709
"Maritimibacter",0.549048595982485,0.919843694504453,0.540769229012008,0.908760134488183
"Ostreococcus",0.568620267044238,0.92272551405601,0.54663108574908,0.909056224984704
"Wigglesworthia",0.503413134187976,0.909555894363367,0.519770494368812,0.909177776867798
"Kordia",0.611310047128121,0.934953929445879,0.500169736918638,0.909334951115059
"Acetivibrio",0.322747310867785,0.875155795971748,0.468665334042508,0.909478204490956
"Cytophaga",0.447677843050242,0.905193088250365,0.467178459221535,0.90967735539635
"Hydrogenivirga",0.585848996001783,0.927381147021135,0.53399906502664,0.909683185747803
"Lentisphaera",0.393717939282748,0.888682247807366,0.507177910452284,0.90972957227604
"Desulfurivibrio",0.559372833528042,0.922704322815629,0.542344698143316,0.909890906900687
"Magnetospirillum",0.64094872475539,0.938290850885594,0.52964473247715,0.910021065481991
"Filobasidiella",0.5011790269153,0.904448915666761,0.576963792208274,0.910200774386711
"Azotobacter",0.568694213081565,0.92413143662139,0.51406246046609,0.91040371849446
"Roseomonas",0.531907435446342,0.9185974875744,0.506219799103784,0.910887378415213
"Sphingobacterium",0.251566023249308,0.856660066272929,0.480977442990247,0.910928867642364
"unclassified (derived from Vibrionaceae)",0.420867145798111,0.899078770915809,0.483387796024881,0.911107362584942
"Fulvimarina",0.590077694005788,0.927049191129873,0.534080044916801,0.911238846213309
"Bacteroides",0.395070710395598,0.895985858296264,0.464757757103456,0.911581598011435
"Lawsonia",0.510654803534955,0.917098700500763,0.500649541940882,0.912293382928353
"Schizosaccharomyces",0.570537021040366,0.923587759600783,0.540065795360931,0.912829384444932
"Parabacteroides",0.346165960330053,0.881375907332592,0.4752702292148,0.912891233989794
"Thermomonospora",0.548955481577122,0.924073193402722,0.511318081537747,0.913295997073184
"Methylobacter",0.637733076283248,0.93938804050634,0.51465413399375,0.91357195122223
"Methanosphaera",0.560242121325034,0.922941766107879,0.539579992039688,0.91364212973384
"Dechloromonas",0.60666506200496,0.937228732647042,0.488006022697647,0.914456182446387
"Candidatus Blochmannia",0.576646707358785,0.926514659830941,0.549034013716602,0.915173272625679
"Alicyclobacillus",0.644731439452594,0.940940811244565,0.522772529872517,0.915238026272524
"Segniliparus",0.577094467764754,0.921629817314022,0.594665878756547,0.915746644542407
"L5-like viruses",0.645973474126389,0.937880742825269,0.567144063838454,0.915759967245108
"Meyerozyma",0.612435129993108,0.930161723440968,0.5683106651579,0.915948487150157
"Candidatus Pelagibacter",0.60547835530085,0.930656288003337,0.560006980690066,0.916155807891948
"Orientia",0.587831071690265,0.928191647989313,0.558501558667845,0.916287765602356
"Phenylobacterium",0.538170921683965,0.918113063832815,0.563364571105463,0.916328729111657
"Blattabacterium",0.544715932502675,0.920669938496116,0.538356337520933,0.9167184559647
"Buchnera",0.49365892490954,0.912643609126189,0.516657607933503,0.916906931185454
"Afipia",0.581271817867772,0.924263210060703,0.595669630895935,0.917400931693031
"Kribbella",0.410259346737831,0.894210734849509,0.523467793598831,0.917415308197109
"Oceanicola",0.558593471879882,0.922842026919988,0.566250482651376,0.917674951429862
"Laccaria",0.610305417606498,0.929494159968376,0.59462898980962,0.917932898581775
"Aurantimonas",0.67353806064398,0.944091262314937,0.550884590720916,0.918026877473296
"Citreicella",0.541240307189642,0.916993002882621,0.563543023021604,0.918029223396208
"Desulfotalea",0.512210156244411,0.916684632916458,0.530651757265596,0.918110234288598
"Sulfurimonas",0.735319209181225,0.956488474461678,0.532758864541672,0.918150601256739
"Rothia",0.338755295603141,0.879351820116228,0.51631876532376,0.918322602717497
"Candida",0.491491279286232,0.905792145067673,0.573318437066439,0.918350287480572
"Gemmatimonas",0.353312576741931,0.880610143376143,0.522756839632601,0.918365746451697
"Cyanidium",0.605331817026537,0.929648480754896,0.579328212920217,0.918383692128779
"Maricaulis",0.610561982258859,0.931480248314163,0.563187831134077,0.918397809797258
"Ferrimonas",0.403901832582233,0.894700880773571,0.521492680785657,0.918592965988373
"Roseibium",0.613821767202368,0.930764152867105,0.598082718711697,0.91875647106394
"Helicobacter",0.569542606216708,0.934971947818035,0.510259675625248,0.918992430661371
"Arthrobacter",0.662489705901236,0.946761747545312,0.52208187717303,0.919126309347447
"Roseovarius",0.542760869695103,0.918860470037471,0.561095024089665,0.919495102359211
"Gracilaria",0.622719146657688,0.933175624041424,0.584770865261983,0.919558411555559
"Nocardioides",0.309974441698048,0.871231213994716,0.523366451482198,0.91967501596087
"unclassified (derived from Elusimicrobia)",0.590453325458131,0.929578467654174,0.55769017757718,0.919763508946257
"Petrotoga",0.679214472024651,0.946710115101541,0.541014490998866,0.919878468700942
"Stigmatella",0.417164256733173,0.898354460906744,0.528267600811623,0.919947463420954
"Penicillium",0.621879720006807,0.934585374244301,0.580248603678798,0.920125898200085
"Neosartorya",0.67526122638125,0.943368790598813,0.583586133542128,0.920221974001703
"Azoarcus",0.618749612180057,0.934041151006253,0.546064684872398,0.920608273406843
"T4-like viruses",0.480307623457966,0.908766947033069,0.553766355536801,0.920636623299399
"Kineococcus",0.599438346874241,0.935768876539926,0.528788365672528,0.920768656294663
"Symbiobacterium",0.607701645408183,0.936948097115243,0.534027838595627,0.920996947894099
"Clavispora",0.590868694683857,0.925121897576645,0.604695260743341,0.92116548603475
"Halomonas",0.614152560626186,0.933608251809275,0.567025297378651,0.921267374306107
"Methylobacterium",0.376890807871798,0.882544886196314,0.551515149341544,0.921714436214554
"Rhodobacter",0.437568980436922,0.901052926485914,0.541616835408104,0.921737633525166
"Hoeflea",0.626223831930056,0.935371987200542,0.551367449738197,0.922052720571872
"P2-like viruses",0.673382317176594,0.943251988909742,0.587812605234062,0.922174751314512
"Pantoea",0.530609806709267,0.920557889951146,0.547375286513394,0.922175909212113
"Bifidobacterium",0.845487153380636,0.972874725162273,0.533438371582599,0.922432843173966
"Thalassiosira",0.68049659275431,0.945782649169671,0.5830785801941,0.922579903019485
"Leuconostoc",0.635597150096966,0.944331554146188,0.540975326430732,0.922643932407006
"Kocuria",0.655262615959782,0.944326821462267,0.54493472262199,0.92276112638439
"Subdoligranulum",0.226360453172661,0.849898012340748,0.54104525830724,0.923089384472775
"Rhodothermus",0.673971299083314,0.946158138791305,0.567449784185572,0.923092530284412
"Pediococcus",0.713339172279563,0.955876453421707,0.546954731372097,0.923641973787055
"unclassified (derived from Vibrionales)",0.644119487628788,0.938300768620398,0.608174700169635,0.923720077909926
"Vulcanisaeta",0.61393287969484,0.933246399240799,0.596856381554456,0.923819608359129
"Trypanosoma",0.640440779664584,0.938603921105156,0.591720532200866,0.924107062772559
"Halorhodospira",0.664671468212357,0.941934662632669,0.580061107779099,0.924154302014154
"Coprinopsis",0.640472611534152,0.935210402612746,0.630189607967764,0.924606813253472
"Zymomonas",0.624273492763101,0.935210707301708,0.58900341218394,0.924647752347803
"Mobiluncus",0.435140110776482,0.904374991848787,0.559755682181809,0.925536628258613
"Granulibacter",0.632331873404269,0.936234619178168,0.6079287440905,0.925722287428032
"Gluconacetobacter",0.656238953944062,0.939860665387032,0.614571223279796,0.926053090422407
"Photobacterium",0.618335824696859,0.940167691673747,0.562290257229396,0.926384276076869
"Mucilaginibacter",0.573499221033419,0.929357388958111,0.577755941031717,0.926429960760432
"Psychrobacter",0.665255248109788,0.944106490484537,0.579546286490935,0.926456081261411
"Atopobium",0.765948749293988,0.962022722369473,0.568143776774266,0.926513369940057
"Ignisphaera",0.580665046017353,0.925797907845673,0.608933127161419,0.926660183168435
"Trichomonas",0.76311337769539,0.961276608092362,0.568441654113634,0.92696244521359
"Tolumonas",0.369313916497564,0.888509986722229,0.566661479998119,0.926973544016878
"Leifsonia",0.477424418567761,0.910223175176379,0.572733926892988,0.927052708163788
"Robiginitalea",0.542896862627736,0.921558448922437,0.581740340836403,0.927087408846061
"Dictyoglomus",0.715284567263834,0.953449305602728,0.58102111643975,0.927245686474544
"Alcanivorax",0.544819880114596,0.92451328055386,0.576212442767931,0.927444620584652
"Aminobacterium",0.586267043631982,0.92788015750187,0.59294867708833,0.927548495754797
"Chlorella",0.627891060299833,0.932911526865292,0.616662364515179,0.927848056225867
"Leptotrichia",0.513686764204209,0.920812817228723,0.576764617388759,0.927868342016674
"Sphingopyxis",0.582633419384851,0.929258051197841,0.589065731372899,0.928047417999596
"Theileria",0.610495008929149,0.929821068819143,0.607035430467263,0.928083852979925
"Dethiosulfovibrio",0.523359624074013,0.919685338779008,0.580338130877621,0.928199297257301
"Roseburia",0.742009548130794,0.959637515933573,0.580178565596652,0.928305824072048
"Emericella",0.704842330003183,0.950240418554584,0.623341779871035,0.928526209163174
"Alkalilimnicola",0.643801111897624,0.938223952265583,0.61429948782022,0.928533195830429
"Dickeya",0.501486213309626,0.914629326853572,0.5842641360577,0.928665114323225
"Lactobacillus",0.724402204571653,0.957159566793935,0.585112382681073,0.928788918655175
"Eubacterium",0.719422356649155,0.956737130144885,0.583445848994233,0.928852567660299
"Agrobacterium",0.630066919428167,0.935604102590462,0.617032027975964,0.928901123163642
"Arthroderma",0.752237150169889,0.958549738029507,0.602538541702341,0.929160739412758
"Caldanaerobacter",0.805110634969465,0.967486397344206,0.57817865043035,0.929303011019397
"Haloterrigena",0.616947753901295,0.932791541397948,0.618192209710306,0.929520864163689
"Ochrobactrum",0.66748461259101,0.942875417959489,0.613802845525314,0.929691588172989
"Thermosphaera",0.567980576505537,0.919559079298152,0.617579441227651,0.930034880014892
"Rhizobium",0.641795879925984,0.939127321346823,0.62166683287927,0.930871049295393
"Jonesia",0.707953007711472,0.95236701758606,0.599141705132439,0.931127586588242
"Yersinia",0.524297358955796,0.923286409992873,0.594447684453751,0.931396435919724
"Oceanicaulis",0.675875285351401,0.94465811517123,0.63089839251393,0.931734510337122
"Pseudoramibacter",0.413232499438549,0.895931586940273,0.596291079057638,0.931746719557694
"Guillardia",0.726444804960181,0.953594480650937,0.628337319483648,0.932362895462301
"Stackebrandtia",0.682295634939581,0.945983836150393,0.63052007231378,0.932438858947094
"unclassified (derived from Campylobacterales)",0.572501316532996,0.923647748081086,0.637588119303004,0.932468741314212
"Encephalitozoon",0.648336358525604,0.938860017353039,0.636481015980687,0.932681229239147
"Erythrobacter",0.227377206892751,0.84086921984689,0.611200005261293,0.932729826927892
"Arcobacter",0.67294858716891,0.946183172993429,0.607396441347307,0.932740547898433
"Croceibacter",0.664701553356834,0.945365044746322,0.611278638154391,0.932812034562278
"Thermomicrobium",0.641158771143315,0.938312461348861,0.639504936248513,0.932897100752714
"Chlorobium",0.689074694624302,0.951298835626067,0.60451980896136,0.933114096342877
"Mycobacterium",0.61718759697367,0.940869990014998,0.608009196374335,0.933241468467427
"Rubrobacter",0.658320814963862,0.944087828633514,0.621422314496083,0.933524165900907
"Planctomyces",0.499664547805976,0.916826543111706,0.610871059358452,0.933675678034612
"Acidobacterium",0.651128013993203,0.939616775860822,0.645663758023716,0.93394379930318
"Chlorobaculum",0.601848653414161,0.931881739596589,0.635794769764845,0.934306181680379
"Nakamurella",0.65685130698086,0.945144969836189,0.615045728116272,0.934500197901331
"Thermocrinis",0.586380034074928,0.928146429206307,0.640478027537169,0.934615024585472
"unclassified (derived from Gammaproteobacteria)",0.569371599944164,0.927331448081954,0.618130230393781,0.934636123375507
"Geodermatophilus",0.555497043574377,0.925093735583573,0.6245912674851,0.934717566387013
"Pyrococcus",0.648170723193845,0.939881675484967,0.643526204557389,0.934779366250237
"Thermosediminibacter",0.792696519887222,0.964668159475353,0.621643534066697,0.934963461201418
"Ajellomyces",0.672536644563257,0.943194082810836,0.648088744974324,0.935006614658405
"Acidilobus",0.669549514971633,0.942208916774521,0.654086460923762,0.935124599230121
"Enhydrobacter",0.57198568470284,0.923791127940569,0.629560529109054,0.935140018312455
"Moritella",0.59431165715459,0.93363476504047,0.624299260402238,0.935588300590058
"Cellulomonas",0.674043986225255,0.945486043732405,0.62714799010611,0.935631864648161
"Myxococcus",0.470023803022297,0.906421880878164,0.62860747028734,0.935720441521612
"Saccharopolyspora",0.526157028032729,0.919768848512762,0.625774982560992,0.935755390514454
"Desulfatibacillum",0.607807013313549,0.931207975725694,0.650292081859338,0.935840069884542
"Providencia",0.561626713744735,0.92779456606693,0.625258328882538,0.935942275924863
"Debaryomyces",0.648638200635947,0.938957645795599,0.652753278038344,0.935967316680985
"Hyphomicrobium",0.677887327534677,0.945356467788942,0.642812981984892,0.936090831061794
"Sinorhizobium",0.68871136660226,0.94633272098945,0.655291517363954,0.936406765102329
"Pyrobaculum",0.50715141462533,0.910062009177253,0.671865820759155,0.936438136391149
"Deferribacter",0.541090378872241,0.919376110432483,0.64316067687578,0.936463547205879
"Nocardiopsis",0.656498588072813,0.941492032428872,0.647390539833179,0.936500436983919
"Colwellia",0.558250444436843,0.92686061353239,0.630360433260873,0.936551541713136
"Marinobacter",0.510288906985376,0.91662066794872,0.634782793732911,0.936641256065065
"Candidatus Azobacteroides",0.676931541493939,0.949179806119246,0.629191219724203,0.936924413476506
"Methylococcus",0.665742584220771,0.94191472565701,0.662630242212748,0.93702582946021
"Candidatus Accumulibacter",0.586053210738291,0.930443231062962,0.633111386876482,0.937061394753658
"Pelotomaculum",0.612145853675198,0.940034370803285,0.63002084830946,0.937223789172439
"Desulfotomaculum",0.577729847520487,0.935115503064961,0.632674000464892,0.937310805133248
"Thermosinus",0.763344148933579,0.961786200189672,0.634214480999703,0.937346526850022
"Candidatus Riesia",0.576968940392634,0.924160225367858,0.666833932536791,0.93741815854379
"Gluconobacter",0.695675870191493,0.947743594642004,0.666974805716831,0.937837078032723
"Fervidobacterium",0.665641632413991,0.944502086315979,0.65355917231969,0.939002537085763
"Prochlorococcus",0.647532839084628,0.941782645024754,0.645187674333779,0.939384755925944
"Moorella",0.566134381865998,0.932283220136895,0.647812691533733,0.939630096791596
"Bartonella",0.799176511849792,0.965873732201089,0.651976874609292,0.939801525291963
"Prosthecochloris",0.679610823809277,0.94428242756554,0.679944350832599,0.939977781133369
"Natranaerobius",0.749329247677578,0.958988536282558,0.652219132260964,0.939980498525085
"Caminibacter",0.703237903631248,0.94862089908458,0.67784630524736,0.940478316507778
"Brevibacillus",0.579878100611605,0.931774038703972,0.658280740519318,0.94056857675504
"Streptomyces",0.245771173823812,0.854483214079686,0.655695942726623,0.940586753515814
"Beijerinckia",0.698407916029718,0.948589183483617,0.673462468099476,0.940616073920113
"Aquifex",0.660016020900907,0.941739248441255,0.669922876096121,0.941099012793173
"Coprothermobacter",0.64975354624534,0.941008781953244,0.672204425089266,0.941329903537161
"Desulfobacterium",0.650856496881392,0.940943475402032,0.669984781533291,0.941505583779804
"unclassified (derived from Clostridiales)",0.581068000193156,0.935052019603873,0.658705674941123,0.941543509065672
"Terriglobus",0.677147191509674,0.945744161032003,0.677508033384744,0.941735299883655
"Desulfurispirillum",0.629653649334585,0.936899885909489,0.6823142092323,0.941756007640146
"Cryptosporidium",0.618375862418113,0.937572461714984,0.662355242051074,0.942072570112178
"Raphidiopsis",0.651832654999559,0.939603201987397,0.686288290650161,0.942256231654431
"Neisseria",0.394028825477651,0.892018510214468,0.66324280175495,0.942273795630859
"Tetrahymena",0.802727526261557,0.967024012928232,0.668613642957034,0.942410287004502
"Scardovia",0.766581039944719,0.962591981193775,0.66429575197253,0.942444860696362
"Rhodomicrobium",0.689398208451367,0.946085651748302,0.689693133734529,0.942455637751755
"Thermus",0.674610761639942,0.945253853658259,0.680185670494751,0.942471585152184
"Shewanella",0.561650980040527,0.930871983366228,0.66419143252576,0.942573490123426
"Ammonifex",0.622560998511401,0.938225734489115,0.668526608285798,0.94264722118133
"Intrasporangium",0.506807186362351,0.915818942995139,0.671528439188448,0.943043474359396
"Olsenella",0.859745599985417,0.97501228465422,0.665845829529205,0.943082143811983
"unclassified (derived from Alicyclobacillaceae)",0.62100857880982,0.939494730677905,0.669277745671632,0.943093979068389
"Candidatus Amoebophilus",0.716016179997201,0.953400096829798,0.675665069171305,0.943175402662327
"Calditerrivibrio",0.706788246370783,0.950724489165567,0.690266959401255,0.94349942149332
"Sorangium",0.729013204989225,0.954683183401239,0.685508188958125,0.943845164702905
"Starkeya",0.738244974617439,0.955828768237468,0.694735315149532,0.943861785896744
"Chryseobacterium",0.617716386652267,0.936133074917588,0.676108894256889,0.943888369770935
"Halobacterium",0.699546787636787,0.948478143849901,0.688667947864362,0.944326460439748
"Actinosynnema",0.801298222952864,0.966085198246752,0.689483777379885,0.944346305539643
"Nitratiruptor",0.687587757247413,0.947621193652512,0.685768275235042,0.944347941825298
"Endoriftia",0.727536315200111,0.95408342370453,0.68990947442098,0.94439108701732
"Halothermothrix",0.654196106512456,0.945103254953631,0.675859343789402,0.944490535960295
"Kytococcus",0.652376360747879,0.941162157448905,0.681056314137794,0.944640150963788
"Ignicoccus",0.711087516277824,0.95039821448815,0.70140085235976,0.944664021725248
"Acidimicrobium",0.662749209908554,0.943427761574362,0.684803280153607,0.94504161799243
"Waddlia",0.654087985962231,0.93943935455977,0.70628406849837,0.945054943881689
"Lysinibacillus",0.339230485342884,0.878709074987867,0.684745109434401,0.945549822665911
"Dethiobacter",0.558547410546696,0.927720673899225,0.68465001784894,0.945774625823874
"Treponema",0.862303843033497,0.975579813939982,0.682574342511294,0.945920083244695
"Thermoanaerobacterium",0.738742559098953,0.958084055659079,0.686551621949932,0.946049226376573
"Streptosporangium",0.710263968155951,0.952121614120143,0.694024570233943,0.946174689817602
"Sulfurovum",0.695879356127907,0.948021800310528,0.696133824653234,0.946309307062995
"Amycolatopsis",0.652883646715325,0.94262302375314,0.698053940694725,0.946513432616677
"Acidothermus",0.679051931035886,0.9482552838089,0.696346424548182,0.947003773325086
"Frankia",0.458420427347518,0.906515411358174,0.690426391251458,0.947034444147772
"Chromohalobacter",0.735089507336239,0.955885740201575,0.706022530479048,0.947195987857803
"Methanosphaerula",0.703995276478604,0.950859069359392,0.699976993588375,0.947456088880613
"Aliivibrio",0.70642734089238,0.953083285043783,0.696038467151764,0.947529347539376
"Desulfarculus",0.67631714251432,0.944402528028931,0.713128333633377,0.947688879251939
"Halanaerobium",0.608280631542859,0.934234346189388,0.703068386533254,0.947902266340043
"Chlamydophila",0.654050561129743,0.940387700668656,0.711365144890721,0.94803303771101
"Sulfuricurvum",0.770130478447253,0.962026037636147,0.707849184445097,0.948293176903005
"Parvibaculum",0.706956434608,0.949820507438943,0.715949275278946,0.948312695477441
"Thiomicrospira",0.749405209661941,0.958240474128616,0.711309606326782,0.948438655287097
"Schizophyllum",0.698547991765844,0.948771191124884,0.715776721705062,0.948589354338885
"Desulfuromonas",0.730996155919727,0.954420678712483,0.711888949606412,0.94866943799993
"Xylanimonas",0.70196176505012,0.95245348744342,0.705042159239365,0.948840631882711
"Edwardsiella",0.702206231529302,0.951763359505516,0.704665461048722,0.948961055330483
"unclassified (derived from other sequences)",0.71046737906872,0.954509081745176,0.70351849008054,0.948974781011053
"Jannaschia",0.622496467829614,0.934814093707644,0.717411538538532,0.949003432385716
"Nitrosopumilus",0.6992635952426,0.948566654218093,0.723978051128157,0.949035959383407
"Thermodesulfovibrio",0.709319326450128,0.952432023422598,0.71076485915715,0.949133282335798
"unclassified (derived from Rhodobacteraceae)",0.624049499848164,0.935627387875649,0.715884653802277,0.949248697589285
"unclassified (derived from Alphaproteobacteria)",0.642388386165476,0.940460228981302,0.715924456701452,0.949388719953614
"Acetobacter",0.662834398041012,0.942113344614187,0.716929170156631,0.94974158815119
"Sulfitobacter",0.777890485068976,0.962819562781221,0.71747040369842,0.949911269199729
"Peptoniphilus",0.476613974345658,0.912117985165026,0.710645349507384,0.950163843600223
"Syntrophus",0.720007098340768,0.953530503781873,0.720455616488183,0.950193380029894
"Nitrosospira",0.626138742052267,0.936826014349956,0.717995630098747,0.950409911355266
"Mesorhizobium",0.541751051777797,0.922116019714409,0.71705977579583,0.950437339314813
"Micrococcus",0.820004390310138,0.969641324082061,0.719875530946437,0.950502828822195
"Halothiobacillus",0.762976722892114,0.96068188702819,0.723856744619432,0.951147713052084
"Oscillochloris",0.678711097092629,0.944364585625621,0.730551224527589,0.951277660668245
"Exiguobacterium",0.615946578104767,0.939644254118073,0.718066414409576,0.951490127868563
"Tropheryma",0.684709480448407,0.945518426101286,0.734708716363057,0.951501619896345
"Candidatus Desulforudis",0.666219770972821,0.94607478907048,0.720363404037602,0.951529404320631
"Dermacoccus",0.618039959754426,0.935125582886943,0.729988372710724,0.951623731921566
"Shigella",0.819342620786865,0.969536936974242,0.717086830163956,0.95181203210008
"Caldivirga",0.696368969150386,0.947597503577783,0.729979327516914,0.951826248073235
"Allochromatium",0.710652013508565,0.950905515809999,0.730436994628733,0.952005093710318
"Aminomonas",0.789518240781651,0.964250844107331,0.729779268214978,0.952338630398602
"Pseudoalteromonas",0.681271267447074,0.950437457399421,0.726337857475391,0.952364408073798
"Sphingomonas",0.693993263851464,0.948768202482621,0.727152190018935,0.95258704180278
"Dictyostelium",0.74630210321791,0.957915934291936,0.737867565450507,0.953690626220287
"Sphingobium",0.525144995468126,0.917564801146104,0.738472021535902,0.953761753362137
"Alicycliphilus",0.53365557589201,0.921902790591002,0.736915145099747,0.953923989307181
"Thermosipho",0.717389099057263,0.95341712010962,0.741327308560233,0.954368254975643
"Oxalobacter",0.797302982044497,0.966587536505159,0.736739084916354,0.954555937983831
"Salinibacter",0.747548299966279,0.957470098241592,0.747091308234944,0.954638494598477
"Bermanella",0.730906016008781,0.955859475115036,0.74284548554145,0.954653550542897
"T7-like viruses",0.814354742063576,0.968518445941707,0.743615488057573,0.954709586370895
"Butyrivibrio",0.791476802893527,0.965841400293272,0.73654768152633,0.95480341700557
"Desulfohalobium",0.728490330876537,0.954082904019776,0.746482626278264,0.954816082879209
"Ruegeria",0.574368497045748,0.926484149422387,0.744875714487438,0.954831696085967
"Chloroflexus",0.752271231063162,0.95919300234246,0.74632663377424,0.954880663355731
"unclassified (derived from Methylophilales)",0.765662205875366,0.960683112953347,0.753815253705796,0.955386573488916
"Thermanaerovibrio",0.597428814909249,0.931676753226095,0.755406875408765,0.956206416679877
"Saccharophagus",0.815296859905284,0.968709935420052,0.751994558595073,0.95646133418302
"Hydrogenobacter",0.664093138281625,0.942377399808438,0.760164703303649,0.95672756667183
"Kosmotoga",0.775183767415144,0.963023591575895,0.754426843184225,0.956757120242915
